"DocumentDate"	"SalePrice"	"PropertyID"	"PropertyType"	"ym"	"zhvi_px"	"zhvi_idx"	"AdjSalePrice"	"NbrLivingUnits"	"SqFtLot"	"SqFtTotLiving"	"SqFtFinBasement"	"Bathrooms"	"Bedrooms"	"BldgGrade"	"YrBuilt"	"YrRenovated"	"TrafficNoise"	"LandVal"	"ImpsVal"	"ZipCode"	"NewConstruction"
"181"	"2006-02-13"	974413	98020730	"Single Family"	"2006-02-01"	387600	0.890625	1094078	1	9379	5090	1470	4.5	6	10	2005	0	0	299000	592000	98075	FALSE
"182"	"2006-09-26"	745950	98030100	"Single Family"	"2006-09-01"	414800	0.953125	782636	1	9924	3100	0	2.75	4	10	2006	0	0	270000	471000	98075	TRUE
"183"	"2009-08-24"	800000	98030140	"Single Family"	"2009-08-01"	352600	0.810202205882353	987408	1	8448	3280	0	4	4	10	2007	0	0	280000	501000	98075	TRUE
"184"	"2010-03-17"	790000	98030150	"Single Family"	"2010-03-01"	350300	0.804917279411765	981467	1	12297	3510	0	3.5	4	10	2008	0	0	292000	522000	98075	TRUE
"185"	"2012-04-18"	710000	98030150	"Single Family"	"2012-04-01"	315200	0.724264705882353	980305	1	12297	3510	0	3.5	4	10	2008	0	0	292000	522000	98075	FALSE
"186"	"2008-10-23"	875000	98030160	"Single Family"	"2008-10-01"	390600	0.897518382352941	974910	1	9473	3500	0	3.5	3	10	2008	0	0	285000	526000	98075	TRUE
"187"	"2006-03-08"	760331	98030180	"Single Family"	"2006-03-01"	392100	0.900965073529412	843907	1	6565	3490	0	3.25	4	10	2005	0	0	266000	501000	98075	TRUE
"188"	"2006-06-06"	869950	98030190	"Single Family"	"2006-06-01"	404400	0.929227941176471	936207	1	11736	4100	0	3.5	4	10	2006	0	0	287000	568000	98075	FALSE
"189"	"2006-04-28"	829950	98030230	"Single Family"	"2006-04-01"	396500	0.911075367647059	910956	1	9750	3550	0	3.75	4	10	2005	0	0	270000	512000	98075	FALSE
"190"	"2006-08-04"	792656	98030260	"Single Family"	"2006-08-01"	411100	0.944623161764706	839124	1	10145	3780	0	2.5	4	10	2006	0	0	270000	529000	98075	TRUE
"191"	"2006-06-14"	750000	98030270	"Single Family"	"2006-06-01"	404400	0.929227941176471	807122	1	12364	3150	0	2.5	4	10	2006	0	0	277000	468000	98075	TRUE
"192"	"2007-04-19"	819950	98030320	"Single Family"	"2007-04-01"	430900	0.990119485294118	828132	1	7339	3480	0	2.5	4	10	2006	0	0	276000	501000	98075	TRUE
"193"	"2006-12-21"	895000	98030350	"Single Family"	"2006-12-01"	423400	0.972886029411765	919943	1	8074	4100	0	3.75	5	10	2006	0	0	280000	566000	98075	FALSE
"194"	"2011-05-02"	758125	98030350	"Single Family"	"2011-05-01"	316900	0.728170955882353	1041136	1	8074	4100	0	3.75	5	10	2006	0	0	280000	566000	98075	FALSE
"195"	"2007-03-21"	909950	98030360	"Single Family"	"2007-03-01"	429600	0.987132352941177	921812	1	8860	4100	0	3.5	4	10	2006	0	0	280000	572000	98075	TRUE
"196"	"2006-05-22"	850915	98030380	"Single Family"	"2006-05-01"	400600	0.920496323529412	924409	1	10365	4070	0	3.5	4	10	2006	0	0	285000	565000	98075	FALSE
"197"	"2007-12-20"	879950	98030400	"Single Family"	"2007-12-01"	425200	0.977022058823529	900645	1	6098	3560	0	3.5	4	10	2006	0	0	266000	509000	98075	TRUE
"198"	"2006-12-26"	965950	98030440	"Single Family"	"2006-12-01"	423400	0.972886029411765	992871	1	6635	3480	0	3.5	4	10	2006	0	0	266000	509000	98075	TRUE
"199"	"2007-09-20"	832475	98030470	"Single Family"	"2007-09-01"	433500	0.99609375	835740	1	8629	3730	0	3	4	10	2006	0	0	280000	520000	98075	TRUE
"200"	"2007-04-03"	781123	98030520	"Single Family"	"2007-04-01"	430900	0.990119485294118	788918	1	6866	3200	0	2.75	5	10	2007	0	0	266000	484000	98075	TRUE
"201"	"2010-06-16"	610000	98030520	"Single Family"	"2010-06-01"	345800	0.794577205882353	767704	1	6866	3200	0	2.75	5	10	2007	0	0	266000	484000	98075	FALSE
"202"	"2007-04-04"	825000	98030530	"Single Family"	"2007-04-01"	430900	0.990119485294118	833233	1	7024	3490	0	3.25	4	10	2006	0	0	276000	504000	98075	TRUE
"203"	"2006-11-15"	822950	98030630	"Single Family"	"2006-11-01"	421200	0.967830882352941	850304	1	8131	3830	0	3.75	5	10	2005	0	0	280000	537000	98075	TRUE
"204"	"2006-10-15"	799950	98030660	"Single Family"	"2006-10-01"	418300	0.961167279411765	832269	1	7208	3880	0	2.5	4	10	2006	0	1	262000	540000	98075	TRUE
"205"	"2008-02-08"	742000	98030660	"Single Family"	"2008-02-01"	418400	0.961397058823529	771793	1	7208	3880	0	2.5	4	10	2006	0	1	262000	540000	98075	FALSE
"206"	"2007-09-12"	790000	98030680	"Single Family"	"2007-09-01"	433500	0.99609375	793098	1	7180	3490	0	3.25	4	10	2006	0	1	262000	508000	98075	TRUE
"207"	"2007-09-18"	769950	98030700	"Single Family"	"2007-09-01"	433500	0.99609375	772969	1	6713	3200	0	2.75	5	10	2006	0	1	252000	488000	98075	TRUE
"224"	"2006-03-16"	350000	100500070	"Single Family"	"2006-03-01"	392100	0.900965073529412	388472	1	8463	1990	0	2.25	4	7	1996	0	0	80000	178000	98003	FALSE
"225"	"2006-12-07"	360000	100500250	"Single Family"	"2006-12-01"	423400	0.972886029411765	370033	1	7813	2960	920	3.5	5	7	1996	0	0	80000	201000	98003	FALSE
"226"	"2006-05-16"	216900	100600250	"Single Family"	"2006-05-01"	400600	0.920496323529412	235634	1	7500	970	0	1	3	7	1969	0	0	58000	104000	98023	FALSE
"227"	"2006-05-19"	240000	100600560	"Single Family"	"2006-05-01"	400600	0.920496323529412	260729	1	7504	1230	0	2	4	6	1970	0	0	58000	131000	98023	FALSE
"228"	"2008-04-30"	335000	100601040	"Single Family"	"2008-04-01"	411700	0.946001838235294	354122	1	8908	1220	170	1.75	3	7	1976	0	0	58000	153000	98023	FALSE
"229"	"2012-09-26"	240000	100601190	"Single Family"	"2012-09-01"	329600	0.757352941176471	316893	1	7440	1820	780	2.5	4	7	1975	0	0	58000	186000	98023	FALSE
"230"	"2006-06-20"	293000	100610010	"Single Family"	"2006-06-01"	404400	0.929227941176471	315316	1	7480	1470	420	2.5	3	7	1977	0	0	58000	157000	98023	FALSE
"231"	"2010-12-20"	187000	100610080	"Single Family"	"2010-12-01"	330600	0.759650735294118	246166	1	7840	1750	0	1.75	4	7	1977	0	0	58000	147000	98023	FALSE
"232"	"2007-02-21"	945000	103000024	"Single Family"	"2007-02-01"	427800	0.982996323529412	961346	1	8410	2870	1090	2.5	3	10	1998	0	0	244000	692000	98115	FALSE
"233"	"2007-05-09"	580000	103000116	"Single Family"	"2007-05-01"	432100	0.992876838235294	584161	1	5500	2070	940	1.75	3	7	1946	0	0	420000	204000	98115	FALSE
"234"	"2007-11-30"	305000	103400160	"Single Family"	"2007-11-01"	428400	0.984375	309841	1	7748	1590	0	2.25	3	7	1991	0	0	80000	175000	98003	FALSE
"235"	"2006-05-23"	307000	103400260	"Single Family"	"2006-05-01"	400600	0.920496323529412	333516	1	7350	2040	0	2.5	3	7	1990	0	0	80000	166000	98003	FALSE
"236"	"2009-05-27"	225000	103400260	"Single Family"	"2009-05-01"	360700	0.828814338235294	271472	1	7350	2040	0	2.5	3	7	1990	0	0	80000	166000	98003	FALSE
"237"	"2006-12-20"	300000	103400330	"Single Family"	"2006-12-01"	423400	0.972886029411765	308361	1	7606	1660	0	2.25	3	7	1989	0	0	80000	178000	98003	FALSE
"238"	"2009-03-12"	200000	104500760	"Single Family"	"2009-03-01"	369800	0.849724264705882	235370	1	7208	1620	0	1.75	3	7	1981	0	0	65000	157000	98023	FALSE
"239"	"2013-05-13"	220000	104500920	"Single Family"	"2013-05-01"	360700	0.828814338235294	265439	1	7334	1660	530	2.75	4	7	1983	0	0	65000	149000	98023	FALSE
"240"	"2007-10-29"	320000	104501040	"Single Family"	"2007-10-01"	431300	0.991038602941177	322894	1	7854	1500	0	2	4	7	1983	0	0	65000	166000	98023	FALSE
"241"	"2009-11-11"	252500	104510230	"Single Family"	"2009-11-01"	350900	0.806295955882353	313160	1	7210	1540	0	2	3	7	1984	0	0	65000	172000	98023	FALSE
"242"	"2006-07-17"	328000	104520090	"Single Family"	"2006-07-01"	407700	0.936810661764706	350124	1	7210	1750	0	2.5	3	7	1985	0	0	65000	189000	98023	FALSE
"243"	"2006-05-25"	284950	104520310	"Single Family"	"2006-05-01"	400600	0.920496323529412	309561	1	7224	1730	0	2.75	3	7	1985	0	0	65000	189000	98023	FALSE
"244"	"2006-06-21"	265000	104530220	"Single Family"	"2006-06-01"	404400	0.929227941176471	285183	1	6974	1140	0	1.75	3	7	1986	0	0	65000	132000	98023	FALSE
"245"	"2006-04-06"	286498	104540350	"Single Family"	"2006-04-01"	396500	0.911075367647059	314461	1	6000	1230	0	1.75	3	7	1987	0	0	65000	133000	98023	FALSE
"246"	"2006-02-28"	304720	104540570	"Single Family"	"2006-02-01"	387600	0.890625	342142	1	5995	1700	0	2.25	3	7	1986	0	0	65000	188000	98023	FALSE
"247"	"2007-08-28"	298000	104540820	"Single Family"	"2007-08-01"	434600	0.998621323529412	298411	1	5999	1430	0	2.25	3	7	1987	0	0	65000	147000	98023	FALSE
"248"	"2007-02-22"	267800	104550080	"Single Family"	"2007-02-01"	427800	0.982996323529412	272432	1	7077	1260	0	2	3	7	1988	0	0	65000	180000	98023	FALSE
"249"	"2007-04-09"	314950	104550540	"Single Family"	"2007-04-01"	430900	0.990119485294118	318093	1	6650	1610	0	2	4	7	1989	0	0	65000	158000	98023	FALSE
"250"	"2009-08-27"	235000	104550580	"Single Family"	"2009-08-01"	352600	0.810202205882353	290051	1	6671	1990	0	2.5	4	7	1989	0	0	65000	175000	98023	FALSE
"251"	"2007-04-12"	400950	104570460	"Single Family"	"2007-04-01"	430900	0.990119485294118	404951	1	7802	2330	0	2.75	4	8	1992	0	0	68000	221000	98023	FALSE
"252"	"2006-09-12"	365000	104570630	"Single Family"	"2006-09-01"	414800	0.953125	382951	1	6866	1890	0	2.25	4	8	1992	0	0	68000	193000	98023	FALSE
"253"	"2007-08-14"	351000	106000135	"Single Family"	"2007-08-01"	434600	0.998621323529412	351485	1	8168	860	0	1	2	6	1948	0	0	301000	104000	98177	FALSE
"254"	"2010-01-27"	415000	106000150	"Single Family"	"2010-01-01"	350800	0.806066176470588	514846	1	8168	1200	0	2	3	6	1948	0	0	301000	155000	98177	FALSE
"255"	"2012-04-11"	389000	106000150	"Single Family"	"2012-04-01"	315200	0.724264705882353	537096	1	8168	1200	0	2	3	6	1948	0	0	301000	155000	98177	FALSE
"256"	"2009-05-21"	400000	106000355	"Single Family"	"2009-05-01"	360700	0.828814338235294	482617	1	8395	1300	0	1.75	3	6	1948	0	0	301000	101000	98177	FALSE
"257"	"2006-02-16"	325000	106000360	"Single Family"	"2006-02-01"	387600	0.890625	364912	1	8391	850	0	1	2	6	1948	0	0	301000	56000	98177	FALSE
"258"	"2014-03-27"	405000	106000395	"Single Family"	"2014-03-01"	392100	0.900965073529412	449518	1	8053	1410	0	1	3	7	1951	0	0	301000	109000	98177	FALSE
"259"	"2010-01-20"	300000	107000030	"Townhouse"	"2010-01-01"	350800	0.806066176470588	372178	1	1654	1340	0	1.5	2	8	2009	0	0	94000	266000	98177	FALSE
"260"	"2010-01-04"	375000	107000032	"Townhouse"	"2010-01-01"	350800	0.806066176470588	465222	1	2900	1820	0	3.5	4	8	2009	0	0	94000	344000	98177	TRUE
"261"	"2009-05-04"	310000	108000117	"Townhouse"	"2009-05-01"	360700	0.828814338235294	374028	1	2290	1290	0	2.5	3	8	2005	0	2	87000	257000	98177	FALSE
"262"	"2006-10-09"	399000	108000121	"Townhouse"	"2006-10-01"	418300	0.961167279411765	415120	1	1975	1440	0	2.5	3	8	2006	0	2	87000	271000	98177	TRUE
"264"	"2006-11-30"	307450	109200040	"Single Family"	"2006-11-01"	421200	0.967830882352941	317669	1	7272	1830	440	1.75	3	8	1979	0	0	66000	195000	98023	FALSE
"265"	"2008-03-27"	319950	109200210	"Single Family"	"2008-03-01"	415100	0.953814338235294	335443	1	7000	2240	600	2.25	3	8	1981	0	0	66000	185000	98023	FALSE
"266"	"2014-08-20"	245000	109200390	"Single Family"	"2014-08-01"	403500	0.927159926470588	264248	1	3900	1480	0	1.75	3	7	1980	0	0	66000	162000	98023	FALSE
"267"	"2006-07-17"	297000	109200410	"Single Family"	"2006-07-01"	407700	0.936810661764706	317033	1	6800	1490	360	2.5	3	7	1987	0	0	66000	141000	98023	FALSE
"268"	"2007-04-05"	329950	109200530	"Single Family"	"2007-04-01"	430900	0.990119485294118	333243	1	5950	1940	460	1.75	3	8	1979	0	0	66000	209000	98023	FALSE
"269"	"2006-04-04"	315000	109210190	"Single Family"	"2006-04-01"	396500	0.911075367647059	345745	1	7500	2010	680	2.75	3	8	1983	0	0	66000	174000	98023	FALSE
"270"	"2007-01-16"	299950	109210370	"Single Family"	"2007-01-01"	425600	0.977941176470588	306716	1	6930	1910	440	2.5	3	7	1981	0	0	66000	206000	98023	FALSE
"271"	"2006-08-29"	329500	110700010	"Single Family"	"2006-08-01"	411100	0.944623161764706	348816	1	9904	1570	600	2.25	2	7	1983	0	1	97000	133000	98031	FALSE
"272"	"2012-03-02"	73000	111000049	"Single Family"	"2012-03-01"	313600	0.720588235294118	101306	1	7201	2120	860	2.5	5	7	2012	0	0	81000	238000	98168	FALSE
"273"	"2012-03-12"	73000	111000051	"Single Family"	"2012-03-01"	313600	0.720588235294118	101306	1	7561	2110	820	2.5	5	7	2012	0	0	81000	237000	98168	FALSE
"274"	"2006-12-29"	229950	111000086	"Single Family"	"2006-12-01"	423400	0.972886029411765	236359	1	10101	1400	700	2	4	6	1942	0	0	97000	145000	98168	FALSE
"275"	"2015-02-09"	146000	111000190	"Single Family"	"2015-02-01"	417900	0.960248161764706	152044	1	9750	780	0	1	2	6	1937	0	1	87000	49000	98168	FALSE
"277"	"2007-08-08"	380950	112900080	"Single Family"	"2007-08-01"	434600	0.998621323529412	381476	1	5031	1620	0	2.5	3	7	2000	0	0	89000	229000	98019	FALSE
"278"	"2008-09-08"	335000	112900110	"Single Family"	"2008-09-01"	394900	0.907398897058823	369187	1	5992	1620	0	2.5	3	7	2001	0	0	90000	230000	98019	FALSE
"279"	"2007-02-01"	419950	112900140	"Single Family"	"2007-02-01"	427800	0.982996323529412	427214	1	4643	1980	0	2.25	3	7	2001	0	0	88000	252000	98019	FALSE
"280"	"2008-10-17"	380000	112900140	"Single Family"	"2008-10-01"	390600	0.897518382352941	423390	1	4643	1980	0	2.25	3	7	2001	0	0	88000	252000	98019	FALSE
"281"	"2006-07-21"	375000	112900200	"Single Family"	"2006-07-01"	407700	0.936810661764706	400294	1	4354	1960	0	2.25	3	7	2000	0	0	88000	244000	98019	FALSE
"282"	"2006-04-25"	359950	112900210	"Single Family"	"2006-04-01"	396500	0.911075367647059	395083	1	3577	1510	0	2.25	3	7	2000	0	0	87000	217000	98019	FALSE
"283"	"2007-04-30"	497500	114100084	"Single Family"	"2007-04-01"	430900	0.990119485294118	502465	1	33300	920	0	1	2	7	1946	0	0	285000	5000	98028	FALSE
"284"	"2009-06-24"	480000	114100090	"Single Family"	"2009-06-01"	357100	0.820542279411765	584979	1	7727	2680	0	2.5	3	9	2007	0	0	171000	403000	98028	TRUE
"285"	"2011-11-17"	400000	114100097	"Single Family"	"2011-11-01"	312200	0.717371323529412	557591	1	5267	2570	0	2.5	4	9	2007	0	0	159000	395000	98028	FALSE
"286"	"2007-02-12"	355950	114100235	"Single Family"	"2007-02-01"	427800	0.982996323529412	362107	1	9584	1410	0	1	3	7	1951	0	0	182000	156000	98028	FALSE
"287"	"2006-04-25"	600000	114100294	"Multiplex"	"2006-04-01"	396500	0.911075367647059	658562	3	44083	3930	1720	4.5	7	10	1992	0	0	287000	498000	98028	FALSE
"288"	"2013-09-23"	390000	114100297	"Single Family"	"2013-09-01"	377500	0.867417279411765	449611	1	8456	1560	0	1.75	3	7	1970	0	0	164000	243000	98028	FALSE
"289"	"2012-06-14"	445000	114100304	"Single Family"	"2012-06-01"	322000	0.739889705882353	601441	1	21370	2800	0	2.5	4	8	2003	0	0	200000	331000	98028	FALSE
"290"	"2007-08-16"	308950	114100354	"Single Family"	"2007-08-01"	434600	0.998621323529412	309377	1	10296	1090	0	1	3	6	1950	0	0	174000	89000	98028	FALSE
"293"	"2006-01-18"	310000	114100633	"Single Family"	"2006-01-01"	383200	0.880514705882353	352067	1	13167	1210	0	1	2	6	1949	0	0	299000	1000	98028	FALSE
"294"	"2007-08-21"	302000	114100763	"Single Family"	"2007-08-01"	434600	0.998621323529412	302417	1	15000	1040	0	0.75	3	6	1941	0	1	194000	92000	98028	FALSE
"295"	"2015-04-03"	250000	114100791	"Single Family"	"2015-04-01"	429900	0.987821691176471	253082	1	9848	1170	0	1.5	3	7	1963	0	1	164000	101000	98028	FALSE
"297"	"2006-08-16"	225000	114600150	"Single Family"	"2006-08-01"	411100	0.944623161764706	238190	1	9695	1360	300	1.75	3	7	1969	0	0	58000	126000	98023	FALSE
"298"	"2006-12-11"	585000	117000001	"Single Family"	"2006-12-01"	423400	0.972886029411765	601304	1	3565	1960	0	4.25	4	7	1940	2003	0	250000	328000	98116	FALSE
"299"	"2007-05-09"	655000	117000100	"Single Family"	"2007-05-01"	432100	0.992876838235294	659699	1	5750	2160	1080	1.75	3	7	1909	0	0	232000	309000	98116	FALSE
"300"	"2008-02-04"	635000	117000100	"Single Family"	"2008-02-01"	418400	0.961397058823529	660497	1	5750	2160	1080	1.75	3	7	1909	0	0	232000	309000	98116	FALSE
"301"	"2007-09-14"	799000	120059082	"Single Family"	"2007-09-01"	433500	0.99609375	802133	1	435191	2880	1200	3	4	9	1965	0	0	0	0	98092	FALSE
"302"	"2006-10-06"	280000	121029073	"Single Family"	"2006-10-01"	418300	0.961167279411765	291312	1	58411	1200	0	1.75	3	7	1978	0	0	113000	151000	98070	FALSE
"303"	"2007-03-27"	449950	121039131	"Single Family"	"2007-03-01"	429600	0.987132352941177	455815	1	18910	2750	1100	2.5	5	8	1967	0	0	59500	208000	98023	FALSE
"304"	"2006-05-01"	255000	121059007	"Single Family"	"2006-05-01"	400600	0.920496323529412	277024	1	43560	1200	0	1	4	6	1968	0	0	130000	102000	98042	FALSE
"305"	"2010-09-15"	357000	121059038	"Single Family"	"2010-09-01"	337200	0.774816176470588	460754	1	35245	2500	920	2.75	3	7	2000	0	0	121000	218000	98042	FALSE
"307"	"2007-09-10"	420000	123000110	"Single Family"	"2007-09-01"	433500	0.99609375	421647	1	5000	910	0	1	2	7	1924	0	0	268000	177000	98107	FALSE
"308"	"2007-04-18"	468000	123000225	"Single Family"	"2007-04-01"	430900	0.990119485294118	472670	1	5000	1190	0	2	2	7	1915	0	0	254000	239000	98107	FALSE
"309"	"2006-04-06"	168000	123039097	"Single Family"	"2006-04-01"	396500	0.911075367647059	184397	1	4000	660	0	1	2	5	1935	0	0	76000	57000	98106	FALSE
"310"	"2006-08-28"	320000	123039124	"Single Family"	"2006-08-01"	411100	0.944623161764706	338759	1	4196	1260	600	1	3	7	1942	0	1	72000	169000	98146	FALSE
"311"	"2006-05-12"	275000	123039151	"Single Family"	"2006-05-01"	400600	0.920496323529412	298752	1	6800	1200	0	1.75	3	7	1990	0	0	81000	139000	98106	FALSE
"312"	"2006-03-20"	317000	123039235	"Single Family"	"2006-03-01"	392100	0.900965073529412	351845	1	29228	1240	0	1	2	6	1939	0	2	109000	89000	98106	FALSE
"313"	"2014-06-11"	148000	123039336	"Single Family"	"2014-06-01"	400200	0.919577205882353	160944	1	8261	620	0	1	2	5	1939	0	0	85000	116000	98106	FALSE
"314"	"2006-01-30"	324950	123039364	"Single Family"	"2006-01-01"	383200	0.880514705882353	369046	1	13700	970	0	1	2	7	1949	0	0	92000	107000	98106	FALSE
"315"	"2012-12-14"	224950	123039383	"Single Family"	"2012-12-01"	339400	0.779871323529412	288445	1	7874	840	0	1	2	6	1956	0	0	189000	54000	98146	FALSE
"316"	"2006-10-13"	325000	123039420	"Single Family"	"2006-10-01"	418300	0.961167279411765	338131	1	7200	1300	0	1	3	7	1952	0	0	90000	208000	98146	FALSE
"317"	"2008-05-14"	395000	123039427	"Single Family"	"2008-05-01"	407400	0.936121323529412	421954	1	14000	2110	820	2	5	6	1944	0	0	94000	108000	98146	FALSE
"318"	"2007-06-20"	310000	123039471	"Single Family"	"2007-06-01"	433200	0.995404411764706	311431	1	10000	1570	0	2	5	6	1953	0	0	88000	108000	98146	FALSE
"319"	"2010-03-23"	379000	123039545	"Single Family"	"2010-03-01"	350300	0.804917279411765	470856	1	8803	2620	0	2.75	5	8	2008	0	0	85000	303000	98146	FALSE
"320"	"2006-01-23"	399950	123039555	"Single Family"	"2006-01-01"	383200	0.880514705882353	454223	1	21534	1310	0	1.5	3	7	1961	0	0	195000	174000	98146	FALSE
"321"	"2014-07-01"	102500	123039604	"Single Family"	"2014-07-01"	402000	0.923713235294118	110965	1	4320	2280	890	2.5	4	7	2015	0	0	76000	304000	98106	FALSE
"322"	"2013-09-10"	390000	123059042	"Single Family"	"2013-09-01"	377500	0.867417279411765	449611	1	220414	2190	860	2.25	3	7	1976	0	0	247000	170000	98059	FALSE
"323"	"2007-04-05"	550000	123059064	"Single Family"	"2007-04-01"	430900	0.990119485294118	555489	1	51836	2600	800	2.5	4	8	1987	0	0	163000	296000	98059	FALSE
"324"	"2012-11-20"	401500	123059085	"Single Family"	"2012-11-01"	335900	0.771829044117647	520193	1	43560	2500	1200	2.75	4	8	1977	0	0	161000	324000	98059	FALSE
"325"	"2006-04-19"	625000	124059070	"Single Family"	"2006-04-01"	396500	0.911075367647059	686003	1	13187	1800	0	2.5	3	9	1975	0	0	250000	321000	98008	FALSE
"326"	"2007-04-12"	1350000	124500030	"Single Family"	"2007-04-01"	430900	0.990119485294118	1363472	1	9411	3370	0	2.25	4	10	1988	0	0	391000	500000	98075	FALSE
"327"	"2009-05-20"	480000	125039021	"Single Family"	"2009-05-01"	360700	0.828814338235294	579141	1	2726	1230	350	1	2	7	1920	0	0	228000	257000	98117	FALSE
"328"	"2006-02-17"	432000	125039025	"Single Family"	"2006-02-01"	387600	0.890625	485053	1	3680	1550	500	1.75	3	7	1927	0	1	258000	282000	98117	FALSE
"329"	"2009-11-04"	525500	125039039	"Single Family"	"2009-11-01"	350900	0.806295955882353	651746	1	3750	1420	0	1	3	7	1927	0	0	272000	337000	98117	FALSE
"330"	"2008-03-28"	469922	125039072	"Single Family"	"2008-03-01"	415100	0.953814338235294	492677	1	4000	1240	0	1	3	7	1930	0	0	265000	262000	98117	FALSE
"331"	"2012-03-27"	1692000	125069038	"Single Family"	"2012-03-01"	313600	0.720588235294118	2348082	1	963702	5150	790	3.75	4	11	1997	0	0	462543	1537000	98053	FALSE
"332"	"2007-05-31"	579500	126039060	"Single Family"	"2007-05-01"	432100	0.992876838235294	583657	1	8212	4700	1580	4.75	7	8	1980	2010	0	154000	431000	98177	FALSE
"333"	"2010-03-24"	345000	126039206	"Single Family"	"2010-03-01"	350300	0.804917279411765	428615	1	9800	2130	600	2.5	4	7	1959	0	0	287000	126000	98177	FALSE
"334"	"2013-07-25"	385000	126039252	"Single Family"	"2013-07-01"	370700	0.851792279411765	451988	1	11367	1840	0	1.5	4	7	1950	0	0	172000	191000	98177	FALSE
"338"	"2007-07-11"	415000	126039323	"Single Family"	"2007-07-01"	434200	0.997702205882353	415956	1	10911	2060	700	1.75	5	7	1954	0	0	176000	226000	98177	FALSE
"339"	"2007-08-13"	399900	126039341	"Single Family"	"2007-08-01"	434600	0.998621323529412	400452	1	10200	2020	480	1	5	8	1959	0	1	164000	222000	98133	FALSE
"341"	"2007-07-27"	280000	126039507	"Single Family"	"2007-07-01"	434200	0.997702205882353	280645	1	9306	860	0	1	2	6	1942	0	0	172000	125000	98177	FALSE
"342"	"2006-06-05"	370000	126039588	"Single Family"	"2006-06-01"	404400	0.929227941176471	398180	1	9004	2100	250	3	4	7	1903	2010	0	287000	197000	98177	FALSE
"344"	"2010-05-24"	351500	126039640	"Single Family"	"2010-05-01"	347800	0.799172794117647	439830	1	8800	1830	440	2.25	3	8	1991	0	0	169000	302000	98177	FALSE
"348"	"2007-06-06"	450000	126049026	"Single Family"	"2007-06-01"	433200	0.995404411764706	452078	1	30964	1170	0	1	3	7	1946	0	0	256000	62000	98028	FALSE
"349"	"2006-08-28"	395000	126049100	"Single Family"	"2006-08-01"	411100	0.944623161764706	418156	1	27468	1830	0	1.75	3	7	1954	0	1	270000	89000	98028	FALSE
"350"	"2007-03-19"	899950	126049117	"Single Family"	"2007-03-01"	429600	0.987132352941177	911681	1	31500	2510	510	2.75	4	8	1930	2011	0	281000	304000	98028	FALSE
